Systeemtijd;Waarde;Datum;Totaal dt;Duizend;Dag
04:32:00;576;3-11-2016;3-11-2016;5761;donderdag
04:40:00;575;3-11-2016;3-11-2016;5750;donderdag
04:48:00;572;3-11-2016;3-11-2016;5716;donderdag
04:56:00;570;3-11-2016;3-11-2016;5696;donderdag
05:04:00;569;3-11-2016;3-11-2016;5685;donderdag
05:12:00;566;3-11-2016;3-11-2016;5655;donderdag
05:20:00;572;3-11-2016;3-11-2016;5720;donderdag
05:28:00;576;3-11-2016;3-11-2016;5759;donderdag
05:36:00;576;3-11-2016;3-11-2016;5756;donderdag
05:44:00;575;3-11-2016;3-11-2016;5748;donderdag
05:52:00;576;3-11-2016;3-11-2016;5758;donderdag
06:00:00;578;3-11-2016;3-11-2016;5775;donderdag
06:08:00;581;3-11-2016;3-11-2016;5807;donderdag
06:16:00;580;3-11-2016;3-11-2016;5796;donderdag
06:24:00;579;3-11-2016;3-11-2016;5791;donderdag
06:32:00;582;3-11-2016;3-11-2016;5817;donderdag
06:40:00;585;3-11-2016;3-11-2016;5852;donderdag
06:48:00;589;3-11-2016;3-11-2016;5891;donderdag
06:56:00;599;3-11-2016;3-11-2016;5991;donderdag
07:04:00;603;3-11-2016;3-11-2016;6034;donderdag
07:12:00;613;3-11-2016;3-11-2016;6134;donderdag
07:20:00;623;3-11-2016;3-11-2016;6234;donderdag
07:28:00;629;3-11-2016;3-11-2016;6285;donderdag
07:36:00;635;3-11-2016;3-11-2016;6350;donderdag
07:44:00;626;3-11-2016;3-11-2016;6261;donderdag
07:52:00;625;3-11-2016;3-11-2016;6252;donderdag
08:00:00;633;3-11-2016;3-11-2016;6329;donderdag
08:08:00;643;3-11-2016;3-11-2016;6429;donderdag
08:16:00;658;3-11-2016;3-11-2016;6579;donderdag
08:24:00;657;3-11-2016;3-11-2016;6566;donderdag
08:32:00;642;3-11-2016;3-11-2016;6416;donderdag
08:40:00;627;3-11-2016;3-11-2016;6266;donderdag
08:48:00;617;3-11-2016;3-11-2016;6166;donderdag
08:56:00;614;3-11-2016;3-11-2016;6140;donderdag
09:04:00;607;3-11-2016;3-11-2016;6066;donderdag
09:12:00;617;3-11-2016;3-11-2016;6165;donderdag
09:20:00;609;3-11-2016;3-11-2016;6085;donderdag
09:28:00;600;3-11-2016;3-11-2016;6004;donderdag
09:36:00;601;3-11-2016;3-11-2016;6010;donderdag
09:44:00;591;3-11-2016;3-11-2016;5910;donderdag
09:52:00;584;3-11-2016;3-11-2016;5840;donderdag
10:00:00;580;3-11-2016;3-11-2016;5798;donderdag
10:08:00;576;3-11-2016;3-11-2016;5760;donderdag
10:16:00;574;3-11-2016;3-11-2016;5738;donderdag
10:24:00;576;3-11-2016;3-11-2016;5758;donderdag
10:32:00;572;3-11-2016;3-11-2016;5724;donderdag
10:40:00;569;3-11-2016;3-11-2016;5687;donderdag
10:48:00;569;3-11-2016;3-11-2016;5686;donderdag
10:56:00;570;3-11-2016;3-11-2016;5698;donderdag
11:04:00;569;3-11-2016;3-11-2016;5691;donderdag
11:12:00;567;3-11-2016;3-11-2016;5674;donderdag
11:20:00;568;3-11-2016;3-11-2016;5682;donderdag
11:28:00;568;3-11-2016;3-11-2016;5680;donderdag
11:36:00;566;3-11-2016;3-11-2016;5655;donderdag
11:44:00;562;3-11-2016;3-11-2016;5624;donderdag
11:52:00;566;3-11-2016;3-11-2016;5656;donderdag
12:00:00;567;3-11-2016;3-11-2016;5670;donderdag
12:08:00;566;3-11-2016;3-11-2016;5662;donderdag
12:16:00;564;3-11-2016;3-11-2016;5637;donderdag
12:24:00;562;3-11-2016;3-11-2016;5620;donderdag
12:32:00;560;3-11-2016;3-11-2016;5601;donderdag
12:40:00;559;3-11-2016;3-11-2016;5586;donderdag
12:48:00;560;3-11-2016;3-11-2016;5595;donderdag
12:56:00;567;3-11-2016;3-11-2016;5671;donderdag
13:04:00;573;3-11-2016;3-11-2016;5725;donderdag
13:12:00;570;3-11-2016;3-11-2016;5699;donderdag
13:20:00;563;3-11-2016;3-11-2016;5631;donderdag
13:28:00;564;3-11-2016;3-11-2016;5641;donderdag
13:36:00;567;3-11-2016;3-11-2016;5674;donderdag
13:44:00;573;3-11-2016;3-11-2016;5732;donderdag
13:52:00;581;3-11-2016;3-11-2016;5813;donderdag
14:00:00;591;3-11-2016;3-11-2016;5910;donderdag
14:08:00;588;3-11-2016;3-11-2016;5881;donderdag
14:16:00;588;3-11-2016;3-11-2016;5884;donderdag
14:24:00;597;3-11-2016;3-11-2016;5974;donderdag
14:32:00;607;3-11-2016;3-11-2016;6074;donderdag
14:40:00;612;3-11-2016;3-11-2016;6122;donderdag
14:48:00;607;3-11-2016;3-11-2016;6070;donderdag
14:56:00;605;3-11-2016;3-11-2016;6046;donderdag
15:04:00;598;3-11-2016;3-11-2016;5976;donderdag
15:12:00;596;3-11-2016;3-11-2016;5962;donderdag
15:20:00;597;3-11-2016;3-11-2016;5968;donderdag
15:28:00;599;3-11-2016;3-11-2016;5988;donderdag
15:36:00;598;3-11-2016;3-11-2016;5977;donderdag
15:44:00;594;3-11-2016;3-11-2016;5938;donderdag
15:52:00;592;3-11-2016;3-11-2016;5917;donderdag
16:00:00;591;3-11-2016;3-11-2016;5905;donderdag
16:08:00;593;3-11-2016;3-11-2016;5934;donderdag
16:16:00;591;3-11-2016;3-11-2016;5905;donderdag
16:24:00;584;3-11-2016;3-11-2016;5841;donderdag
16:32:00;577;3-11-2016;3-11-2016;5773;donderdag
16:40:00;580;3-11-2016;3-11-2016;5799;donderdag
16:48:00;580;3-11-2016;3-11-2016;5795;donderdag
16:56:00;580;3-11-2016;3-11-2016;5802;donderdag
17:04:00;582;3-11-2016;3-11-2016;5818;donderdag
17:12:00;583;3-11-2016;3-11-2016;5832;donderdag
17:20:00;588;3-11-2016;3-11-2016;5876;donderdag
17:28:00;587;3-11-2016;3-11-2016;5865;donderdag
17:36:00;586;3-11-2016;3-11-2016;5860;donderdag
17:44:00;590;3-11-2016;3-11-2016;5897;donderdag
17:52:00;587;3-11-2016;3-11-2016;5867;donderdag
18:00:00;586;3-11-2016;3-11-2016;5861;donderdag
18:08:00;588;3-11-2016;3-11-2016;5884;donderdag
18:16:00;587;3-11-2016;3-11-2016;5872;donderdag
18:24:00;585;3-11-2016;3-11-2016;5848;donderdag
18:32:00;587;3-11-2016;3-11-2016;5867;donderdag
18:40:00;589;3-11-2016;3-11-2016;5886;donderdag
18:48:00;586;3-11-2016;3-11-2016;5864;donderdag
18:56:00;588;3-11-2016;3-11-2016;5878;donderdag
19:04:00;585;3-11-2016;3-11-2016;5848;donderdag
19:12:00;584;3-11-2016;3-11-2016;5841;donderdag
19:20:00;584;3-11-2016;3-11-2016;5844;donderdag
19:28:00;585;3-11-2016;3-11-2016;5847;donderdag
19:36:00;582;3-11-2016;3-11-2016;5821;donderdag
19:44:00;583;3-11-2016;3-11-2016;5831;donderdag
19:52:00;583;3-11-2016;3-11-2016;5829;donderdag
20:00:00;581;3-11-2016;3-11-2016;5805;donderdag
20:08:00;582;3-11-2016;3-11-2016;5815;donderdag
20:16:00;578;3-11-2016;3-11-2016;5781;donderdag
20:24:00;577;3-11-2016;3-11-2016;5774;donderdag
20:32:00;575;3-11-2016;3-11-2016;5753;donderdag
20:40:00;579;3-11-2016;3-11-2016;5791;donderdag
20:48:00;580;3-11-2016;3-11-2016;5801;donderdag
20:56:00;579;3-11-2016;3-11-2016;5789;donderdag
21:04:00;578;3-11-2016;3-11-2016;5783;donderdag
21:12:00;576;3-11-2016;3-11-2016;5759;donderdag
21:20:00;576;3-11-2016;3-11-2016;5760;donderdag
21:28:00;578;3-11-2016;3-11-2016;5780;donderdag
21:36:00;581;3-11-2016;3-11-2016;5806;donderdag
21:44:00;584;3-11-2016;3-11-2016;5836;donderdag
21:52:00;594;3-11-2016;3-11-2016;5936;donderdag
22:00:00;602;3-11-2016;3-11-2016;6023;donderdag
22:08:00;598;3-11-2016;3-11-2016;5977;donderdag
22:16:00;595;3-11-2016;3-11-2016;5951;donderdag
22:24:00;585;3-11-2016;3-11-2016;5851;donderdag
22:32:00;580;3-11-2016;3-11-2016;5800;donderdag
22:40:00;578;3-11-2016;3-11-2016;5775;donderdag
22:48:00;580;3-11-2016;3-11-2016;5798;donderdag
22:56:00;578;3-11-2016;3-11-2016;5784;donderdag
23:04:00;580;3-11-2016;3-11-2016;5802;donderdag
23:12:00;580;3-11-2016;3-11-2016;5797;donderdag
23:20:00;582;3-11-2016;3-11-2016;5819;donderdag
23:28:00;582;3-11-2016;3-11-2016;5817;donderdag
23:36:00;582;3-11-2016;3-11-2016;5820;donderdag
23:44:00;586;3-11-2016;3-11-2016;5855;donderdag
23:52:00;582;3-11-2016;3-11-2016;5822;donderdag
00:00:00;583;4-11-2016;4-11-2016;5831;vrijdag
00:08:00;581;4-11-2016;4-11-2016;5810;vrijdag
00:16:00;577;4-11-2016;4-11-2016;5774;vrijdag
00:24:00;581;4-11-2016;4-11-2016;5813;vrijdag
00:32:00;584;4-11-2016;4-11-2016;5838;vrijdag
00:40:00;587;4-11-2016;4-11-2016;5868;vrijdag
00:48:00;589;4-11-2016;4-11-2016;5885;vrijdag
00:56:00;586;4-11-2016;4-11-2016;5857;vrijdag
01:04:00;584;4-11-2016;4-11-2016;5843;vrijdag
01:12:00;583;4-11-2016;4-11-2016;5825;vrijdag
01:20:00;581;4-11-2016;4-11-2016;5811;vrijdag
01:28:00;583;4-11-2016;4-11-2016;5831;vrijdag
01:36:00;584;4-11-2016;4-11-2016;5836;vrijdag
01:44:00;587;4-11-2016;4-11-2016;5867;vrijdag
01:52:00;591;4-11-2016;4-11-2016;5905;vrijdag
02:00:00;592;4-11-2016;4-11-2016;5916;vrijdag
02:08:00;585;4-11-2016;4-11-2016;5849;vrijdag
02:16:00;576;4-11-2016;4-11-2016;5762;vrijdag
02:24:00;574;4-11-2016;4-11-2016;5743;vrijdag
02:32:00;573;4-11-2016;4-11-2016;5726;vrijdag
02:40:00;570;4-11-2016;4-11-2016;5700;vrijdag
02:48:00;573;4-11-2016;4-11-2016;5732;vrijdag
02:56:00;572;4-11-2016;4-11-2016;5723;vrijdag
03:04:00;573;4-11-2016;4-11-2016;5727;vrijdag
03:12:00;577;4-11-2016;4-11-2016;5773;vrijdag
03:20:00;580;4-11-2016;4-11-2016;5804;vrijdag
03:28:00;582;4-11-2016;4-11-2016;5817;vrijdag
03:36:00;582;4-11-2016;4-11-2016;5815;vrijdag
03:44:00;581;4-11-2016;4-11-2016;5813;vrijdag
03:52:00;584;4-11-2016;4-11-2016;5838;vrijdag
04:00:00;584;4-11-2016;4-11-2016;5835;vrijdag
04:08:00;583;4-11-2016;4-11-2016;5832;vrijdag
04:16:00;585;4-11-2016;4-11-2016;5853;vrijdag
04:24:00;586;4-11-2016;4-11-2016;5863;vrijdag
04:32:00;588;4-11-2016;4-11-2016;5877;vrijdag
04:40:00;585;4-11-2016;4-11-2016;5848;vrijdag
04:48:00;582;4-11-2016;4-11-2016;5820;vrijdag
04:56:00;583;4-11-2016;4-11-2016;5827;vrijdag
05:04:00;580;4-11-2016;4-11-2016;5804;vrijdag
05:12:00;585;4-11-2016;4-11-2016;5848;vrijdag
05:20:00;588;4-11-2016;4-11-2016;5880;vrijdag
05:28:00;588;4-11-2016;4-11-2016;5877;vrijdag
05:36:00;586;4-11-2016;4-11-2016;5856;vrijdag
05:44:00;584;4-11-2016;4-11-2016;5837;vrijdag
05:52:00;587;4-11-2016;4-11-2016;5872;vrijdag
06:00:00;587;4-11-2016;4-11-2016;5873;vrijdag
06:08:00;585;4-11-2016;4-11-2016;5852;vrijdag
06:16:00;584;4-11-2016;4-11-2016;5842;vrijdag
06:24:00;586;4-11-2016;4-11-2016;5857;vrijdag
06:32:00;584;4-11-2016;4-11-2016;5837;vrijdag
06:40:00;584;4-11-2016;4-11-2016;5843;vrijdag
06:48:00;580;4-11-2016;4-11-2016;5798;vrijdag
06:56:00;575;4-11-2016;4-11-2016;5748;vrijdag
07:04:00;580;4-11-2016;4-11-2016;5804;vrijdag
07:12:00;588;4-11-2016;4-11-2016;5877;vrijdag
07:20:00;585;4-11-2016;4-11-2016;5851;vrijdag
07:28:00;583;4-11-2016;4-11-2016;5832;vrijdag
07:36:00;587;4-11-2016;4-11-2016;5873;vrijdag
07:44:00;583;4-11-2016;4-11-2016;5834;vrijdag
07:52:00;584;4-11-2016;4-11-2016;5844;vrijdag
08:00:00;584;4-11-2016;4-11-2016;5843;vrijdag
08:08:00;585;4-11-2016;4-11-2016;5853;vrijdag
08:16:00;585;4-11-2016;4-11-2016;5846;vrijdag
08:24:00;589;4-11-2016;4-11-2016;5892;vrijdag
08:32:00;590;4-11-2016;4-11-2016;5900;vrijdag
08:40:00;592;4-11-2016;4-11-2016;5917;vrijdag
08:48:00;590;4-11-2016;4-11-2016;5898;vrijdag
08:56:00;594;4-11-2016;4-11-2016;5938;vrijdag
09:04:00;598;4-11-2016;4-11-2016;5984;vrijdag
09:12:00;597;4-11-2016;4-11-2016;5973;vrijdag
09:20:00;597;4-11-2016;4-11-2016;5972;vrijdag
09:28:00;602;4-11-2016;4-11-2016;6024;vrijdag
09:36:00;603;4-11-2016;4-11-2016;6026;vrijdag
09:44:00;602;4-11-2016;4-11-2016;6018;vrijdag
09:52:00;605;4-11-2016;4-11-2016;6051;vrijdag
10:00:00;603;4-11-2016;4-11-2016;6027;vrijdag
10:08:00;598;4-11-2016;4-11-2016;5977;vrijdag
10:16:00;596;4-11-2016;4-11-2016;5958;vrijdag
10:24:00;599;4-11-2016;4-11-2016;5989;vrijdag
10:32:00;599;4-11-2016;4-11-2016;5992;vrijdag
10:40:00;597;4-11-2016;4-11-2016;5966;vrijdag
10:48:00;598;4-11-2016;4-11-2016;5984;vrijdag
10:56:00;595;4-11-2016;4-11-2016;5950;vrijdag
11:04:00;595;4-11-2016;4-11-2016;5954;vrijdag
11:12:00;598;4-11-2016;4-11-2016;5979;vrijdag
11:20:00;595;4-11-2016;4-11-2016;5946;vrijdag
11:28:00;599;4-11-2016;4-11-2016;5985;vrijdag
11:36:00;597;4-11-2016;4-11-2016;5971;vrijdag
11:44:00;596;4-11-2016;4-11-2016;5960;vrijdag
11:52:00;595;4-11-2016;4-11-2016;5952;vrijdag
12:00:00;597;4-11-2016;4-11-2016;5966;vrijdag
12:08:00;596;4-11-2016;4-11-2016;5959;vrijdag
12:16:00;595;4-11-2016;4-11-2016;5948;vrijdag
12:24:00;594;4-11-2016;4-11-2016;5943;vrijdag
12:32:00;597;4-11-2016;4-11-2016;5973;vrijdag
12:40:00;601;4-11-2016;4-11-2016;6009;vrijdag
12:48:00;600;4-11-2016;4-11-2016;6004;vrijdag
12:56:00;591;4-11-2016;4-11-2016;5913;vrijdag
13:04:00;594;4-11-2016;4-11-2016;5944;vrijdag
13:12:00;589;4-11-2016;4-11-2016;5891;vrijdag
13:20:00;592;4-11-2016;4-11-2016;5918;vrijdag
13:28:00;591;4-11-2016;4-11-2016;5908;vrijdag
13:36:00;593;4-11-2016;4-11-2016;5934;vrijdag
13:44:00;594;4-11-2016;4-11-2016;5939;vrijdag
13:52:00;595;4-11-2016;4-11-2016;5953;vrijdag
14:00:00;595;4-11-2016;4-11-2016;5952;vrijdag
14:08:00;596;4-11-2016;4-11-2016;5955;vrijdag
14:16:00;600;4-11-2016;4-11-2016;6000;vrijdag
14:24:00;604;4-11-2016;4-11-2016;6036;vrijdag
14:32:00;601;4-11-2016;4-11-2016;6014;vrijdag
14:40:00;597;4-11-2016;4-11-2016;5966;vrijdag
14:48:00;591;4-11-2016;4-11-2016;5914;vrijdag
14:56:00;576;4-11-2016;4-11-2016;5764;vrijdag
15:04:00;573;4-11-2016;4-11-2016;5733;vrijdag
15:12:00;571;4-11-2016;4-11-2016;5707;vrijdag
15:20:00;580;4-11-2016;4-11-2016;5797;vrijdag
15:28:00;583;4-11-2016;4-11-2016;5833;vrijdag
15:36:00;589;4-11-2016;4-11-2016;5891;vrijdag
15:44:00;584;4-11-2016;4-11-2016;5841;vrijdag
15:52:00;588;4-11-2016;4-11-2016;5876;vrijdag
16:00:00;588;4-11-2016;4-11-2016;5884;vrijdag
16:08:00;588;4-11-2016;4-11-2016;5883;vrijdag
16:16:00;583;4-11-2016;4-11-2016;5830;vrijdag
16:24:00;588;4-11-2016;4-11-2016;5877;vrijdag
16:32:00;584;4-11-2016;4-11-2016;5839;vrijdag
16:40:00;586;4-11-2016;4-11-2016;5864;vrijdag
16:48:00;590;4-11-2016;4-11-2016;5901;vrijdag
16:56:00;593;4-11-2016;4-11-2016;5926;vrijdag
17:04:00;590;4-11-2016;4-11-2016;5901;vrijdag
17:12:00;594;4-11-2016;4-11-2016;5940;vrijdag
17:20:00;591;4-11-2016;4-11-2016;5908;vrijdag
17:28:00;585;4-11-2016;4-11-2016;5847;vrijdag
17:36:00;581;4-11-2016;4-11-2016;5810;vrijdag
17:44:00;580;4-11-2016;4-11-2016;5804;vrijdag
17:52:00;578;4-11-2016;4-11-2016;5776;vrijdag
18:00:00;577;4-11-2016;4-11-2016;5768;vrijdag
18:08:00;575;4-11-2016;4-11-2016;5754;vrijdag
18:16:00;570;4-11-2016;4-11-2016;5696;vrijdag
18:24:00;568;4-11-2016;4-11-2016;5683;vrijdag
18:32:00;572;4-11-2016;4-11-2016;5718;vrijdag
18:40:00;574;4-11-2016;4-11-2016;5740;vrijdag
18:48:00;564;4-11-2016;4-11-2016;5644;vrijdag
18:56:00;564;4-11-2016;4-11-2016;5642;vrijdag
19:04:00;564;4-11-2016;4-11-2016;5638;vrijdag
19:12:00;561;4-11-2016;4-11-2016;5611;vrijdag
19:20:00;560;4-11-2016;4-11-2016;5595;vrijdag
19:28:00;556;4-11-2016;4-11-2016;5561;vrijdag
19:36:00;555;4-11-2016;4-11-2016;5550;vrijdag
19:44:00;556;4-11-2016;4-11-2016;5562;vrijdag
19:52:00;560;4-11-2016;4-11-2016;5600;vrijdag
20:00:00;558;4-11-2016;4-11-2016;5576;vrijdag
20:08:00;561;4-11-2016;4-11-2016;5605;vrijdag
20:16:00;563;4-11-2016;4-11-2016;5627;vrijdag
20:24:00;565;4-11-2016;4-11-2016;5646;vrijdag
20:32:00;571;4-11-2016;4-11-2016;5712;vrijdag
20:40:00;574;4-11-2016;4-11-2016;5739;vrijdag
20:48:00;574;4-11-2016;4-11-2016;5739;vrijdag
20:56:00;573;4-11-2016;4-11-2016;5729;vrijdag
21:04:00;566;4-11-2016;4-11-2016;5659;vrijdag
21:12:00;570;4-11-2016;4-11-2016;5704;vrijdag
21:20:00;568;4-11-2016;4-11-2016;5684;vrijdag
21:28:00;570;4-11-2016;4-11-2016;5699;vrijdag
21:36:00;567;4-11-2016;4-11-2016;5667;vrijdag
21:44:00;566;4-11-2016;4-11-2016;5662;vrijdag
21:52:00;561;4-11-2016;4-11-2016;5611;vrijdag
22:00:00;558;4-11-2016;4-11-2016;5575;vrijdag
22:08:00;559;4-11-2016;4-11-2016;5586;vrijdag
22:16:00;561;4-11-2016;4-11-2016;5613;vrijdag
22:24:00;561;4-11-2016;4-11-2016;5605;vrijdag
22:32:00;559;4-11-2016;4-11-2016;5593;vrijdag
22:40:00;562;4-11-2016;4-11-2016;5624;vrijdag
22:48:00;564;4-11-2016;4-11-2016;5640;vrijdag
22:56:00;566;4-11-2016;4-11-2016;5659;vrijdag
23:04:00;562;4-11-2016;4-11-2016;5618;vrijdag
23:12:00;556;4-11-2016;4-11-2016;5557;vrijdag
23:20:00;557;4-11-2016;4-11-2016;5574;vrijdag
23:28:00;556;4-11-2016;4-11-2016;5561;vrijdag
23:36:00;556;4-11-2016;4-11-2016;5559;vrijdag
23:44:00;556;4-11-2016;4-11-2016;5556;vrijdag
23:52:00;559;4-11-2016;4-11-2016;5591;vrijdag
00:00:00;561;5-11-2016;5-11-2016;5605;zaterdag
00:08:00;558;5-11-2016;5-11-2016;5579;zaterdag
00:16:00;559;5-11-2016;5-11-2016;5591;zaterdag
00:24:00;557;5-11-2016;5-11-2016;5570;zaterdag
00:32:00;560;5-11-2016;5-11-2016;5597;zaterdag
00:40:00;560;5-11-2016;5-11-2016;5600;zaterdag
00:48:00;558;5-11-2016;5-11-2016;5578;zaterdag
00:56:00;558;5-11-2016;5-11-2016;5581;zaterdag
01:04:00;555;5-11-2016;5-11-2016;5552;zaterdag
01:12:00;559;5-11-2016;5-11-2016;5588;zaterdag
01:20:00;560;5-11-2016;5-11-2016;5595;zaterdag
01:28:00;557;5-11-2016;5-11-2016;5567;zaterdag
01:36:00;556;5-11-2016;5-11-2016;5555;zaterdag
01:44:00;556;5-11-2016;5-11-2016;5562;zaterdag
01:52:00;549;5-11-2016;5-11-2016;5488;zaterdag
02:00:00;547;5-11-2016;5-11-2016;5470;zaterdag
02:08:00;546;5-11-2016;5-11-2016;5456;zaterdag
02:16:00;546;5-11-2016;5-11-2016;5458;zaterdag
02:24:00;548;5-11-2016;5-11-2016;5483;zaterdag
02:32:00;546;5-11-2016;5-11-2016;5462;zaterdag
02:40:00;545;5-11-2016;5-11-2016;5451;zaterdag
02:48:00;546;5-11-2016;5-11-2016;5464;zaterdag
02:56:00;551;5-11-2016;5-11-2016;5508;zaterdag
03:04:00;551;5-11-2016;5-11-2016;5514;zaterdag
03:12:00;554;5-11-2016;5-11-2016;5540;zaterdag
03:20:00;553;5-11-2016;5-11-2016;5526;zaterdag
03:28:00;553;5-11-2016;5-11-2016;5532;zaterdag
03:36:00;554;5-11-2016;5-11-2016;5538;zaterdag
03:44:00;552;5-11-2016;5-11-2016;5521;zaterdag
03:52:00;550;5-11-2016;5-11-2016;5497;zaterdag
04:00:00;551;5-11-2016;5-11-2016;5505;zaterdag
04:08:00;552;5-11-2016;5-11-2016;5519;zaterdag
04:16:00;554;5-11-2016;5-11-2016;5537;zaterdag
04:24:00;554;5-11-2016;5-11-2016;5539;zaterdag
04:32:00;556;5-11-2016;5-11-2016;5556;zaterdag
04:40:00;556;5-11-2016;5-11-2016;5555;zaterdag
04:48:00;556;5-11-2016;5-11-2016;5564;zaterdag
04:56:00;559;5-11-2016;5-11-2016;5589;zaterdag
05:04:00;558;5-11-2016;5-11-2016;5584;zaterdag
05:12:00;559;5-11-2016;5-11-2016;5589;zaterdag
05:20:00;559;5-11-2016;5-11-2016;5591;zaterdag
05:28:00;558;5-11-2016;5-11-2016;5584;zaterdag
05:36:00;560;5-11-2016;5-11-2016;5602;zaterdag
05:44:00;562;5-11-2016;5-11-2016;5623;zaterdag
05:52:00;562;5-11-2016;5-11-2016;5622;zaterdag
06:00:00;565;5-11-2016;5-11-2016;5653;zaterdag
06:08:00;564;5-11-2016;5-11-2016;5640;zaterdag
06:16:00;563;5-11-2016;5-11-2016;5627;zaterdag
06:24:00;561;5-11-2016;5-11-2016;5610;zaterdag
06:32:00;558;5-11-2016;5-11-2016;5578;zaterdag
06:40:00;557;5-11-2016;5-11-2016;5569;zaterdag
06:48:00;558;5-11-2016;5-11-2016;5576;zaterdag
06:56:00;557;5-11-2016;5-11-2016;5570;zaterdag
07:04:00;564;5-11-2016;5-11-2016;5637;zaterdag
07:12:00;566;5-11-2016;5-11-2016;5655;zaterdag
07:20:00;568;5-11-2016;5-11-2016;5683;zaterdag
07:28:00;570;5-11-2016;5-11-2016;5698;zaterdag
07:36:00;561;5-11-2016;5-11-2016;5605;zaterdag
07:44:00;567;5-11-2016;5-11-2016;5667;zaterdag
07:52:00;573;5-11-2016;5-11-2016;5728;zaterdag
08:00:00;572;5-11-2016;5-11-2016;5720;zaterdag
08:08:00;568;5-11-2016;5-11-2016;5680;zaterdag
08:16:00;566;5-11-2016;5-11-2016;5664;zaterdag
08:24:00;565;5-11-2016;5-11-2016;5649;zaterdag
08:32:00;567;5-11-2016;5-11-2016;5667;zaterdag
08:40:00;577;5-11-2016;5-11-2016;5767;zaterdag
08:48:00;584;5-11-2016;5-11-2016;5844;zaterdag
08:56:00;583;5-11-2016;5-11-2016;5831;zaterdag
09:04:00;576;5-11-2016;5-11-2016;5755;zaterdag
09:12:00;566;5-11-2016;5-11-2016;5659;zaterdag
09:20:00;574;5-11-2016;5-11-2016;5741;zaterdag
09:28:00;574;5-11-2016;5-11-2016;5737;zaterdag
09:36:00;575;5-11-2016;5-11-2016;5753;zaterdag
09:44:00;575;5-11-2016;5-11-2016;5750;zaterdag
09:52:00;571;5-11-2016;5-11-2016;5714;zaterdag
10:00:00;572;5-11-2016;5-11-2016;5720;zaterdag
10:08:00;562;5-11-2016;5-11-2016;5620;zaterdag
10:16:00;563;5-11-2016;5-11-2016;5625;zaterdag
10:24:00;553;5-11-2016;5-11-2016;5525;zaterdag
10:32:00;543;5-11-2016;5-11-2016;5433;zaterdag
10:40:00;539;5-11-2016;5-11-2016;5393;zaterdag
10:48:00;542;5-11-2016;5-11-2016;5424;zaterdag
10:56:00;538;5-11-2016;5-11-2016;5384;zaterdag
11:04:00;544;5-11-2016;5-11-2016;5436;zaterdag
11:12:00;543;5-11-2016;5-11-2016;5432;zaterdag
11:20:00;546;5-11-2016;5-11-2016;5455;zaterdag
11:28:00;554;5-11-2016;5-11-2016;5536;zaterdag
11:36:00;545;5-11-2016;5-11-2016;5451;zaterdag
11:44:00;547;5-11-2016;5-11-2016;5472;zaterdag
11:52:00;557;5-11-2016;5-11-2016;5572;zaterdag
12:00:00;567;5-11-2016;5-11-2016;5669;zaterdag
12:08:00;570;5-11-2016;5-11-2016;5695;zaterdag
12:16:00;570;5-11-2016;5-11-2016;5696;zaterdag
12:24:00;563;5-11-2016;5-11-2016;5632;zaterdag
12:32:00;557;5-11-2016;5-11-2016;5572;zaterdag
12:40:00;561;5-11-2016;5-11-2016;5607;zaterdag
12:48:00;559;5-11-2016;5-11-2016;5585;zaterdag
12:56:00;558;5-11-2016;5-11-2016;5580;zaterdag
13:04:00;556;5-11-2016;5-11-2016;5558;zaterdag
13:12:00;561;5-11-2016;5-11-2016;5614;zaterdag
13:20:00;555;5-11-2016;5-11-2016;5554;zaterdag
13:28:00;556;5-11-2016;5-11-2016;5563;zaterdag
13:36:00;552;5-11-2016;5-11-2016;5515;zaterdag
13:44:00;551;5-11-2016;5-11-2016;5505;zaterdag
13:52:00;551;5-11-2016;5-11-2016;5512;zaterdag
14:00:00;552;5-11-2016;5-11-2016;5520;zaterdag
14:08:00;548;5-11-2016;5-11-2016;5476;zaterdag
14:16:00;545;5-11-2016;5-11-2016;5448;zaterdag
14:24:00;549;5-11-2016;5-11-2016;5485;zaterdag
14:32:00;547;5-11-2016;5-11-2016;5471;zaterdag
14:40:00;549;5-11-2016;5-11-2016;5491;zaterdag
14:48:00;543;5-11-2016;5-11-2016;5431;zaterdag
14:56:00;550;5-11-2016;5-11-2016;5495;zaterdag
15:04:00;556;5-11-2016;5-11-2016;5563;zaterdag
15:12:00;560;5-11-2016;5-11-2016;5600;zaterdag
15:20:00;558;5-11-2016;5-11-2016;5582;zaterdag
15:28:00;559;5-11-2016;5-11-2016;5593;zaterdag
15:36:00;558;5-11-2016;5-11-2016;5583;zaterdag
15:44:00;558;5-11-2016;5-11-2016;5577;zaterdag
15:52:00;555;5-11-2016;5-11-2016;5552;zaterdag
16:00:00;560;5-11-2016;5-11-2016;5603;zaterdag
16:08:00;563;5-11-2016;5-11-2016;5631;zaterdag
16:16:00;558;5-11-2016;5-11-2016;5582;zaterdag
16:24:00;555;5-11-2016;5-11-2016;5549;zaterdag
16:32:00;555;5-11-2016;5-11-2016;5546;zaterdag
16:40:00;554;5-11-2016;5-11-2016;5535;zaterdag
16:48:00;554;5-11-2016;5-11-2016;5540;zaterdag
16:56:00;556;5-11-2016;5-11-2016;5561;zaterdag
17:04:00;561;5-11-2016;5-11-2016;5613;zaterdag
